ts,ad_id,model_key,price,condition,extras,location,title
2026-09-05T16:52:08+00:00,3504425438,steamdeck,401,neu,0,32602 Vlotho,Steam Deck LCD 256GB - wie neu in OVP
2026-09-05T16:52:08+00:00,3504407792,steamdeck,350,gebraucht,0,07747 Jena,Steam Deck 256gb
2026-09-05T16:52:08+00:00,3504344850,steamdeck_oled,635,gebraucht,0,25337 Elmshorn,Top Valve Steam Deck OLED 512 GB Top Zustand
2026-09-05T16:55:11+00:00,3504508905,ps5_disc,450,neu,0,71570 Oppenweiler,PS5 disc edition mit OVP
2026-09-05T16:55:11+00:00,3504508205,ps5_disc,560,gebraucht,1,38855 Wernigerode,PS5 Disc Bundle Paket viel  Zubehör Top
2026-09-05T16:55:11+00:00,3504507076,ps5_slim_digital,499,neu,0,64839 Münster,PS5 Slim Digital Edition 1TB + Galactic Purple Controller + OVP
2026-09-05T16:55:17+00:00,3504509329,switch,180,gebraucht,0,68309 Mannheim,Nintendo Switch Konsole im Set mit Zubehör
2026-09-05T16:55:17+00:00,3504508545,switch_lite,110,gebraucht,0,65185 Wiesbaden,Nintendo Switch Lite in Rosa
2026-09-05T16:55:17+00:00,3504507184,switch2,400,gebraucht,0,97199 Ochsenfurt,Nintendo Switch 2
2026-09-05T16:58:52+00:00,3504513188,ps5_disc,380,gebraucht,1,40213 Pempelfort,PS5 Disc Edition  mit 2 Controller
2026-09-05T16:58:52+00:00,3504512403,ps5_disc,499,neu,0,50829 Ossendorf,PlayStation 5 mit Laufwerk | Wie neu + OVP + Controller
2026-09-05T16:58:57+00:00,3504511141,switch2,450,gebraucht,0,54538 Kinderbeuern,Nintendo Switch 2 Konsole mit Zubehör
2026-09-05T17:02:28+00:00,3504516735,switch,189,gebraucht,0,42699 Solingen,Nintendo Switch HAC-001 UNPATCHED (XAJ7) + Mario Kart 8 Deluxe
2026-09-05T17:02:28+00:00,3504515273,switch,200,gebraucht,0,60598 Sachsenhausen,Nintendo Switch Konsole mit Zubehör und Spielen
2026-09-05T17:05:44+00:00,3504515545,ps5_slim_digital,400,gebraucht,0,28199 Neustadt,PS5 Slim Digital Edition (1 TB)
2026-09-05T17:05:44+00:00,3504515479,ps5_slim,580,gebraucht,1,24837 Schleswig,"PlayStation 5 Slim Disc 1TB mit 2 Controllern, 1 Spiel & Sticker"
2026-09-05T17:05:44+00:00,3504512274,ps5_slim,340,gebraucht,0,21335 Lüneburg,Playstation 5 PS 5 Slim 1TB Disk
2026-09-05T17:05:50+00:00,3504519623,switch,120,gebraucht,0,80939 Schwabing-Freimann,Nintendo Switch Konsole & Zubehör
2026-09-05T17:06:00+00:00,3504519120,xbox_series_x,275,gebraucht,3,93053 Regensburg,Xbox Series X 1TB + Original Verpackung + 11 Spiele
2026-09-05T17:09:21+00:00,3504521948,ps5_disc,540,gebraucht,1,57562 Herdorf,Sony PlayStation 5 Konsole mit 2 DualSense Controllern 1TB
2026-09-05T17:09:26+00:00,3504522961,switch,190,gebraucht,0,08412 Werdau,Nintendo Switch mit viel Zubehör
2026-09-05T17:09:26+00:00,3504522076,switch,150,gebraucht,1,44141 Mitte,Nintendo Switch Konsole mit Zubehör und 4 Spielen
2026-09-05T17:09:26+00:00,3504521573,switch_oled,170,gebraucht,0,59494 Soest,Nintendo Switch OLED (Mario Red Edition)
2026-09-05T17:09:26+00:00,3504520290,switch,95,gebraucht,0,12623 Mahlsdorf,Nintendo Switch Tablet nur Konsole
2026-09-05T17:09:29+00:00,3504521337,xbox_series_s,200,gebraucht,0,38350 Helmstedt,Xbox Series S 512GB mit Controller
2026-09-05T17:12:43+00:00,3504524164,ps5_disc,450,gebraucht,0,63839 Kleinwallstadt,PS5 Disc Edition + Controller
2026-09-05T17:12:43+00:00,3504523599,ps5_disc,450,gebraucht,0,56477 Rennerod,PlayStation 5
2026-09-05T17:12:46+00:00,3504525580,switch,100,gebraucht,0,30179 Nord,Nintendo Switch
2026-09-05T17:12:46+00:00,3504525255,switch_oled,230,gebraucht,0,21493 Schwarzenbek,Nintendo Switch OLED Mario-Edition (Rot)- Guter Zustand
2026-09-05T17:12:46+00:00,3504523843,switch,200,gebraucht,0,66892 Bruchmühlbach-Miesau,"Nintendo Switch mit 256 GB SanDisk, Koffer & Zubehör zu verkaufen"
2026-09-05T17:16:02+00:00,3504528780,ps5_slim,600,gebraucht,0,52385 Nideggen / Düren,Playstation 5 slim
2026-09-05T17:16:02+00:00,3504527161,ps5_digital,520,neu,0,53229 Beuel,Ps5 digital Edition neu unverpackt mit Rechnung ‼️
2026-09-05T17:16:05+00:00,3500397793,switch2,420,gebraucht,0,85259 Wiedenzhausen,Nintendo Switch 2 Konsole mit Zubehör
2026-09-05T17:16:05+00:00,3504526565,switch_oled,230,neu,0,78054 Villingen-Schwenningen,Nintendo Switch OLED Zustand wie neu
2026-09-05T17:19:14+00:00,3504530766,ps5_pro,920,neu,0,23617 Stockelsdorf,Ps5 Pro OVP (ungeöffnet)
2026-09-05T17:19:14+00:00,3504530554,ps5_pro,850,gebraucht,0,01454 Radeberg,ps 5 pro 2 Tb
2026-09-05T17:19:14+00:00,3504529753,ps5_disc,520,gebraucht,0,42651 Solingen,Ps5 Zu verkaufen mit zubehör
2026-09-05T17:19:17+00:00,3504530315,switch,190,neu,1,35094 Lahntal,nintendo switch fast neu mit 3 spielen
2026-09-05T17:19:17+00:00,3504530222,switch_lite,109,neu,0,66280 Sulzbach (Saar),Nintendo Switch Lite Türkis mit OVP und Zubehör
2026-09-05T17:19:17+00:00,3504530216,switch_oled,210,gebraucht,0,02625 Bautzen,Nintendo Switch OLED
2026-09-05T17:19:17+00:00,3504529902,switch,100,gebraucht,0,66280 Sulzbach (Saar),Nintendo Switch Konsole mit Joy-Cons (blau/gelb)
2026-09-05T17:22:32+00:00,3504533607,ps5_disc,800,gebraucht,1,27299 Langwedel,Sony PlayStation 5 Disc Konsole mit viel Zubehör
2026-09-05T17:22:32+00:00,3504532848,ps5_disc,450,gebraucht,0,70794 Filderstadt,Sony Playstation 5 Ps5 Disc Edition
2026-09-05T17:22:32+00:00,3504531826,ps5_slim,300,neu,1,24937 Flensburg,Sony PlayStation 5 Slim Disc Edition 1TB PS5 + 2 Controller + OVP
2026-09-05T17:22:41+00:00,3504533033,switch_oled,399,gebraucht,2,04463 Großpösna,Nintendo Switch OLED Komplettpaket + 8 Spiele + Ring Fit + Zubehö
2026-09-05T17:22:45+00:00,3504532556,xbox_series_x,699,gebraucht,1,65510 Idstein,XBOX Series X 1TB + 1TB extra + 2 Controller + Headset
2026-09-05T17:25:56+00:00,3504537058,ps5_disc,399,gebraucht,0,59067 Hamm,PlayStation 5 Disc Edition mit Controller nur Abholung heute
2026-09-05T17:25:56+00:00,3504535457,ps5_disc,499,neu,0,13156 Pankow,PS5 Limited Edition Marvel’s Spider-Man 2 Bundle – Wie neu / OVP
2026-09-05T17:25:56+00:00,3504534861,ps5_pro,550,neu,0,72070 Tübingen,Sony PlayStation 5 Pro 2TB Digital Weiß — NEU & OVP
2026-09-05T17:25:58+00:00,3504536278,switch,215,gebraucht,1,24107 Suchsdorf,Nintendo Switch Konsole mit Spielen und Zubehör
2026-09-05T17:25:58+00:00,3504535558,switch,155,gebraucht,0,30827 Garbsen,Nintendo Switch Konsole mit Neon-Joy-Cons
2026-09-05T17:29:09+00:00,3504527638,ps5_disc,360,gebraucht,0,26386 Wilhelmshaven,PlayStation 5 + 1 Controller
2026-09-05T17:29:09+00:00,3504539882,ps5_disc,350,gebraucht,0,59368 Werne,PS5 Standart-Edition (825GB)+1x Controller
2026-09-05T17:29:11+00:00,3504538426,switch_lite,160,gebraucht,0,28237 Gröpelingen,Nintendo Switch lite grau
2026-09-05T17:32:20+00:00,3504543153,ps5_slim,450,gebraucht,1,56242 Selters,playstation 5 slim
2026-09-05T17:32:20+00:00,3504542076,ps5_disc,550,gebraucht,0,87437 Kempten,PS5 Limited Edition Spider-Man 2 Bundle + JBL Headset & Spiele
2026-09-05T17:32:24+00:00,3504540715,switch,120,gebraucht,0,41061 Mönchengladbach,Nintendo Switch
2026-09-05T17:32:27+00:00,3504541778,xbox_series_x,550,gebraucht,1,52355 Düren,Xbox Series x mit elite Controller
2026-09-05T17:35:34+00:00,3504545888,ps5_disc,450,neu,1,12683 Biesdorf,PS5 wie neu mit 2 Controllern
2026-09-05T17:35:34+00:00,3504545079,ps5_slim,380,gebraucht,0,57271 Hilchenbach,PS5 Slim 1TB mit ein Controller
2026-09-05T17:35:36+00:00,3504545873,switch,249,gebraucht,1,06449 Aschersleben,Nintendo Switch Sports Set – Konsole + Zubehör
2026-09-05T17:35:36+00:00,3504545389,switch,180,neu,0,99734 Nordhausen,Nintendo Switch Konsole - 1. Generation - Komplett mit OVP
2026-09-05T17:35:36+00:00,3504545057,switch,220,gebraucht,0,37345 Großbodungen,Nintendo Switch 1 mit Zubehör und SD Karte
2026-09-05T17:35:36+00:00,3504543976,switch,220,gebraucht,0,40229 Eller,Nintendo Switch mit Zubehör
2026-09-05T17:38:56+00:00,3504548728,switch_oled,240,neu,0,73730 Esslingen,Nintendo Switch Oled
2026-09-06T13:43:29+00:00,3505346668,ps5_disc,500,gebraucht,0,41466 Neuss,PlayStation 5
2026-09-06T13:43:29+00:00,3504609405,ps5_digital,625,neu,0,54349 Trittenheim,Playstation 5 Slim digital edition mit Ea FC 26 Originalverpackt
2026-09-06T13:43:29+00:00,3505343455,ps5_pro,1000,gebraucht,0,96450 Coburg,Sony PlayStation 5 Pro 2TB Konsole mit Controller
2026-09-06T13:43:29+00:00,3505342791,ps5_digital,200,gebraucht,0,12627 Hellersdorf,PlayStation 5 digital (Fehler)
2026-09-06T13:43:29+00:00,3505341020,ps5_disc,450,gebraucht,0,63128 Dietzenbach,Ps5 mit disc
2026-09-06T13:43:29+00:00,3505340849,ps5_pro,580,gebraucht,1,65936 Sossenheim,Sony PlayStation 5 Pro mit 2 Controllern + HyperX Cloud 3
2026-09-06T13:43:29+00:00,3505338909,ps5_digital,440,gebraucht,0,38165 Lehre,PS5 Digital Edition - Modell CFI-1016B
2026-09-06T13:43:29+00:00,3505337626,ps5_disc,400,gebraucht,0,47804 Krefeld,PlayStation 5 mit Laufwerk
2026-09-06T13:43:29+00:00,3505334709,ps5_disc,500,neu,0,24992 Jörl,PlayStation 5 mit OVP und Controller
2026-09-06T13:43:29+00:00,3505334631,ps5_disc,400,gebraucht,1,42719 Solingen,ps5 1 Terrabyte
2026-09-06T13:43:29+00:00,3505333934,ps5_disc,450,gebraucht,0,46117 Oberhausen,PlayStation 5 Disc + Controller + Kabel Sony ps 5
2026-09-06T13:43:29+00:00,3505333242,ps4_pro,150,gebraucht,0,41068 Mönchengladbach,PlayStation 4 Pro Konsole 1TB mit weißem Controller
2026-09-06T13:43:29+00:00,3505332458,ps5_disc,550,gebraucht,1,26135 Oldenburg,PlayStation 5 mit LAUFWERK 2 Controller
2026-09-06T13:43:29+00:00,3505321704,ps5_disc,480,gebraucht,1,42283 Barmen,PlayStation 5 Disk PS5 Edition 500GB mit 3 Spielen & 1 Controller
2026-09-06T13:43:29+00:00,3505321282,ps5_disc,475,gebraucht,1,81549 Obergiesing,PlayStation 5 Konsole mit 2 Controllern
2026-09-06T13:43:29+00:00,3505321270,ps5_slim,500,gebraucht,0,78464 Konstanz,Ps5 slim disk
2026-09-06T13:43:29+00:00,3505320364,ps5_pro,509,neu,0,49716 Meppen,PlayStation 5 PS5 Pro 2 TB+ Disc Laufwerk + OVP + Controller
2026-09-06T13:43:29+00:00,3505316224,ps5_digital,459,gebraucht,0,36304 Alsfeld,PlayStation 5 PS5 Digital Slim Version 1TB voll funktionsfähig
2026-09-06T13:43:29+00:00,3504604395,ps5_disc,575,gebraucht,0,45356 Essen-Borbeck,Ps5 guter Zustand ohne Defekts
2026-09-06T13:43:29+00:00,3505312676,ps5_disc,699,gebraucht,1,10709 Wilmersdorf,"ps 5 mit 4 spielen,2 tb speicher,2 x controler"
2026-09-06T13:43:46+00:00,3505341205,switch_oled,220,gebraucht,0,04315 Neustadt-Neuschönefeld,Nintendo Nintendo Switch OLED Splatoon 3 Special Edition
2026-09-06T13:43:46+00:00,3505340143,switch_oled,200,gebraucht,0,17111 Beggerow,2x Nintendo Switch OLED
2026-09-06T13:43:46+00:00,3505339348,switch,300,gebraucht,3,94227 Zwiesel,"Nintendo Switch v2 Set mit 13 Spielen, Pro Controller & Zubehör"
2026-09-06T13:43:46+00:00,3505337758,switch2,280,gebraucht,3,25821 Bredstedt,Nintendo Switch 2 + 5 Spiele + 3 Controller
2026-09-06T13:43:46+00:00,3505337601,switch,250,gebraucht,0,70327 Untertürkheim,Nintendo Switch
2026-09-06T13:43:46+00:00,3505337254,switch2,430,gebraucht,1,24784 Westerrönfeld,Nintendo Switch 2 + Pro 2 Controller
2026-09-06T13:43:46+00:00,3505334035,switch_oled,200,gebraucht,1,88161 Lindenberg im Allgäu,Nintendo Switch OLED
2026-09-06T13:43:46+00:00,3505330070,switch,450,gebraucht,0,24643 Struvenhütten,Nintendo Switch Konsole mit 4 Pokémon Spielen & Zubehör
2026-09-06T13:43:46+00:00,3505328667,switch2,420,neu,0,38259 Salzgitter,"Nintendo Switch 2 , Neu versiegelt + Pokemon ZA Legenden"
2026-09-06T13:43:46+00:00,3505327518,switch2,350,neu,0,40699 Erkrath,Nintendo Switch 2 wie neu
2026-09-06T13:43:46+00:00,3505326051,switch_oled,220,gebraucht,0,96450 Coburg,Nintendo OLED Switch mit Sternen Skin
2026-09-06T13:43:46+00:00,3505325083,switch_oled,200,gebraucht,0,74372 Sersheim,Nintendo Switch Oled
2026-09-06T13:43:46+00:00,3505322976,switch,289,gebraucht,0,10115 Wedding,Nintendo Switch mit modchip
2026-09-06T13:43:46+00:00,3505321268,switch_oled,349,neu,0,59757 Arnsberg,Nintendo Switch OLED Splatoon 3 Edition wie neu mit Zubehör
2026-09-06T13:43:46+00:00,3505318152,switch,179,gebraucht,0,21266 Jesteburg,Nintendo Switch
2026-09-06T13:43:46+00:00,3505317958,switch_oled,135,gebraucht,0,44309 Neuasseln,Nintendo Switch 1 kein Oled
2026-09-06T13:43:46+00:00,3505317472,switch_oled,250,gebraucht,0,98596 Trusetal,Nintendo switch oled
2026-09-06T13:43:46+00:00,3505313926,switch,225,gebraucht,1,75339 Höfen,Nintendo Switch Konsole mit 4 Spielen und Zubehör
2026-09-06T13:43:46+00:00,3505305111,switch,200,gebraucht,0,83075 Bad Feilnbach,Nintendo Switch Konsole mit Ring Fit Adventure & 2 Spielen
2026-09-06T13:43:46+00:00,3505303350,switch_oled,189,gebraucht,0,68167 Mannheim,Nintendo Switch OLED Rot/Blau + 2 Dockingstationen – sehr guter Z
2026-09-06T13:43:46+00:00,3505302364,switch2,400,neu,0,50389 Wesseling,Nintendo Switch 2
2026-09-06T13:43:46+00:00,3505301689,switch,195,gebraucht,0,36280 Oberaula,Nintendo Switch mit 2 Spielen
2026-09-06T13:43:50+00:00,3505335430,xbox_series_s,250,gebraucht,0,49626 Bippen,Xbox Series S
2026-09-06T13:43:50+00:00,3505327017,xbox_series_s,219,neu,0,90518 Altdorf bei Nürnberg,"Xbox Series S (inkl. Controller, High Speed HDMI Kabel, OVP)"
2026-09-06T13:43:50+00:00,3505324713,xbox_series_x,500,neu,0,35630 Ehringshausen,Xbox Series X 1TB | Top Zustand | OVP + Controller + Kabel
2026-09-06T13:43:50+00:00,3505313701,xbox_series_s,200,gebraucht,0,53881 Euskirchen,Microsoft Xbox Series S Konsole weiß
2026-09-06T13:43:50+00:00,3505304289,xbox_series_s,130,gebraucht,0,45884 Gelsenkirchen,Xbox Series S
2026-09-06T13:43:50+00:00,3505294547,xbox_series_x,600,gebraucht,2,22111 Hamburg Billstedt,Xbox Series X 1TB mit Controller und 8 Spielen
2026-09-06T13:43:50+00:00,3505282122,xbox_series_x,270,gebraucht,1,18565 Vitte,Xbox Series X + 5 Spiele + Controller
2026-09-06T13:43:50+00:00,3505264147,xbox_series_s,250,neu,0,79115 Freiburg im Breisgau,Xbox series s wie neu
2026-09-06T13:43:50+00:00,3505264003,xbox_series_s,220,gebraucht,0,50181 Bedburg,Xbox Series S 512 GB + Turtle Beach Controller
2026-09-06T13:43:50+00:00,3505260489,xbox_series_s,250,neu,0,79115 Freiburg im Breisgau,xbox series s Zustand einwandfrei
2026-09-06T13:43:50+00:00,3505249275,xbox_series_x,320,gebraucht,0,18375 Prerow,Xbox serie X 1TB
2026-09-06T13:43:50+00:00,3505240945,xbox_series_x,775,gebraucht,0,47589 Uedem,Xbox Series X 1 TB Top plus 2TB Erweiterung und Zubehör !!
2026-09-06T13:43:50+00:00,3505224506,xbox_series_s,290,neu,0,76756 Bellheim,Microsoft XBOX Series S
2026-09-06T13:43:50+00:00,3505220078,xbox_series_s,149,gebraucht,0,21109 Hamburg Wilhelmsburg,Xbox Series S 512GB + Controller und mit Rechnung
2026-09-06T13:43:50+00:00,3505217663,xbox_series_x,590,gebraucht,1,12247 Steglitz,"Xbox Series X 1TB Bundle mit 2 Controllern, Headset & 2 Spielen"
2026-09-06T13:43:50+00:00,3505185178,xbox_series_x,549,gebraucht,0,42119 Elberfeld,Xbox Series X
2026-09-06T13:43:58+00:00,3505335360,steamdeck,300,gebraucht,0,50997 Godorf,Steam Deck LCD 256GB
2026-09-06T13:43:58+00:00,3505322936,steamdeck,290,neu,0,44267 Benninghofen-Loh,Steam Deck LCD 256GB | Wie neu | Case | Festpreis 290€
2026-09-06T13:43:58+00:00,3505293410,steamdeck_oled,549,neu,0,34414 Warburg,Steam Deck OLED * 512 GB * OVP * TOP
2026-09-06T13:43:58+00:00,3505227940,steamdeck,510,gebraucht,0,82024 Taufkirchen,Steam Deck LCD mit 1TB SD Karte
2026-09-06T13:43:58+00:00,3505157621,steamdeck,400,gebraucht,0,04229 Schleußig,Steam Deck Konsole inkl. Case
2026-09-06T13:43:58+00:00,3504918114,steamdeck,349,gebraucht,0,85221 Dachau,"Steam Deck LCD 64GB + Samsung SD 512GB, Akku 98%, Top Zustand"
2026-09-06T13:43:58+00:00,3504857213,steamdeck_oled,550,gebraucht,0,58791 Werdohl,Steam Deck OLED 512GB - mit Zubehör vom 1TB Bundle
2026-09-06T13:43:58+00:00,3504846198,steamdeck_oled,600,gebraucht,0,96450 Coburg,Steam Deck Oled 512gb
2026-09-06T13:43:58+00:00,3504764123,steamdeck_oled,350,gebraucht,0,25826 Sankt Peter-Ording,Steam Deck OLED 1TB (5 Monat alt) Konsole
2026-09-06T13:43:58+00:00,3504600686,steamdeck_oled,478,gebraucht,0,34289 Zierenberg,Steam Deck OLED 512 GB – sehr guter Zustand
2026-09-06T13:43:58+00:00,3504696834,steamdeck_oled,490,gebraucht,0,19348 Perleberg,Steam Deck OLED 512gb
2026-09-06T13:43:58+00:00,3504679709,steamdeck,500,gebraucht,0,01099 Äußere Neustadt,Steam Deck LCD 1 TB – mit dbrand Killswitch & Zubehör
2026-09-06T13:43:58+00:00,3504620034,steamdeck_oled,360,gebraucht,0,85622 Feldkirchen,Steam Deck OLED 512GB mit Dock - Top Zustand
2026-09-06T13:43:58+00:00,3504557937,steamdeck,400,gebraucht,0,72336 Balingen,Steam Deck - Dual boot - Windows + Steam Os - 256gb + 512 GB SD
2026-09-06T13:47:11+00:00,3505349225,ps5_slim,550,gebraucht,0,09116 Rottluff,Ps 5 Slim Fortnite edition mit Laufwerk
2026-09-06T13:47:11+00:00,3505348128,ps5_disc,400,gebraucht,0,12279 Marienfelde,Sony PlayStation 5 Disc Edition 1TB Konsole
2026-09-06T13:47:21+00:00,3505352834,switch,80,gebraucht,0,04680 Colditz,Nintendo Switch Plus Mario Cart
2026-09-06T13:47:21+00:00,3505351929,switch,180,gebraucht,0,13189 Pankow,Nintendo Switch Generation 1 (unpatched)
2026-09-06T13:47:21+00:00,3505351681,switch,200,gebraucht,0,99718 Greußen,Nintendo Switch Let's Go Pikachu Edition mit viel Zubehör
2026-09-06T13:47:21+00:00,3505351630,switch,220,gebraucht,0,55246 Mainz-Kostheim,Nintendo Switch mit Zubehör
2026-09-06T13:47:21+00:00,3505350167,switch_oled,239,neu,0,59269 Beckum,"Nintendo Switch OLED, Konsole, + 2 Spiele, 1a Zustand, in Weiss"
2026-09-06T13:47:23+00:00,3505348379,xbox_series_x,470,gebraucht,2,79774 Albbruck,Xbox Series X
2026-09-06T13:50:29+00:00,3505355520,ps5_disc,550,gebraucht,1,44328 Scharnhorst,Ps5 Disc Edition mit 2 Controller
2026-09-06T13:50:29+00:00,3505353376,ps5_digital,430,gebraucht,0,40699 Erkrath,Playstation 5 Slim Digital  w
2026-09-06T13:50:32+00:00,3505357274,switch,100,gebraucht,0,49393 Lohne (Oldenburg),Nintendo Switch Konsole mit blauem Joy-Con
2026-09-06T13:50:32+00:00,3505354969,switch,160,gebraucht,0,66280 Sulzbach (Saar),Nintendo Switch inkl alles | GERPÜFT & GEREINIGT ✅
2026-09-06T13:50:32+00:00,3505351179,switch_oled,270,gebraucht,0,80799 Schwabing-West,Nintendo Switch OLED Mario Red Edition - mit Mariokart 8
2026-09-06T13:50:43+00:00,3505354393,xbox_series_x,540,gebraucht,0,17217 Penzlin,Xbox Series x 1 Jahr alt mit Garantie und original Karton
2026-09-06T13:50:43+00:00,3505353184,xbox_series_x,550,neu,0,31180 Giesen,Xbox Series X 1TB Konsole mit Controller und OVP
2026-09-06T13:53:48+00:00,3505361605,ps5_disc,530,neu,0,50733 Nippes,PlayStation 5 mit Laufwerk + OVP
2026-09-06T13:53:48+00:00,3505360832,ps5_slim,420,neu,1,94036 Passau,Sony PlayStation 5 Slim Disc Edition 1TB PS5 + 2 Controller + OVP
2026-09-06T13:53:48+00:00,3505360663,ps5_digital,300,gebraucht,0,66687 Wadern,Playstation 5 slime Digital
2026-09-06T13:53:50+00:00,3505362179,switch,400,neu,0,30926 Seelze,Nintendo Switch Konsole: Animal Crossing Edition Neu Ungeöffnet
2026-09-06T13:53:50+00:00,3505361423,switch_oled,200,neu,1,12279 Marienfelde,Nintendo Switch OLED  // Zustand - Sehr Gut
2026-09-06T13:53:50+00:00,3505360841,switch2,550,neu,1,41542 Dormagen,Nintendo Switch 2 OVP mit 5 Spielen
2026-09-06T13:53:50+00:00,3505360780,switch,145,gebraucht,0,42277 Oberbarmen,Nintendo Switch
2026-09-06T13:53:50+00:00,3505358667,switch,150,gebraucht,0,52355 Düren,Nintendo Switch Konsole mit blau-gelben Joy-Cons
2026-09-06T13:53:50+00:00,3505358355,switch_oled,200,gebraucht,0,28277 Kattenturm,nintendo switch oled
2026-09-06T13:53:54+00:00,3505359141,xbox_series_s,250,gebraucht,3,56575 Weißenthurm,Xbox-series s mit 3 Controllern(zwei normal eine elite 2 + 1Tb
2026-09-06T13:57:07+00:00,3505366413,ps5_disc,500,neu,0,45711 Datteln,Sony PlayStation 5 Konsole mit Controller und OVP
2026-09-06T13:57:07+00:00,3505365723,ps5_disc,320,gebraucht,0,59755 Arnsberg,Playstation 5  Ps5 VR2 Brille mit Spiel – sehr guter Zustand
2026-09-06T13:57:07+00:00,3505364751,ps5_disc,410,gebraucht,0,06618 Naumburg (Saale),Sony PlayStation 5 1TB Konsole mit Controller
2026-09-06T13:57:10+00:00,3505367539,switch2,375,gebraucht,0,49424 Goldenstedt,Nintendo Switch 2 Konsole
2026-09-06T13:57:10+00:00,3505366096,switch,230,gebraucht,1,66346 Püttlingen,Nintendo Switch mit Zubehör und 4 Spielen
2026-09-06T14:00:26+00:00,3505330804,ps5_digital,500,gebraucht,0,38126 Braunschweig,PlayStation 5-Digital Edition mit God of War
2026-09-06T14:00:26+00:00,3504625281,ps5_pro,765,neu,0,86343 Königsbrunn,Ps5 Pro Neu
2026-09-06T14:00:26+00:00,3505371083,ps5_disc,550,gebraucht,1,55257 Budenheim,PS5 disc 2 Controller
2026-09-06T14:00:26+00:00,3505369725,ps5_pro,1100,neu,0,12279 Marienfelde,"Ps5 pro + Zubehör (Dockingstation, Controller..) - Zustand - neu!"
2026-09-06T14:00:37+00:00,3504388255,switch2,350,gebraucht,0,31535 Neustadt am Rübenberge,Nintendo Switch 2 Konsole - 256GB + Docking Station
2026-09-06T14:00:37+00:00,3505371600,switch_oled,280,neu,0,27442 Gnarrenburg,Nintendo Switch OLED
2026-09-06T14:00:37+00:00,3505370380,switch,130,gebraucht,0,22337 Hamburg Ohlsdorf,Nintendo Switch Konsole mit Zubehör und Tasche
2026-09-06T14:00:37+00:00,3505369206,switch,170,gebraucht,1,01187 Dresden-Plauen,"Nintendo Switch V2 komplett + Zelda-Koffer, top Set"
2026-09-06T14:00:37+00:00,3505368198,switch_lite,215,gebraucht,0,93482 Pemfling,Nintendo Switch lite mit vielen Spielen
2026-09-06T14:00:40+00:00,3505372532,xbox_series_s,225,gebraucht,0,31089 Duingen,Xbox S 512 GB + 1 Controller
2026-09-06T14:00:40+00:00,3505371583,xbox_series_x,459,neu,0,41836 Hückelhoven,Xbox Series X 1 TB + Controller + OVP – sehr guter Zustand
2026-09-06T14:03:46+00:00,3505377161,ps5_disc,450,gebraucht,0,84034 Landshut,Verkaufe PS5 mit OVO
2026-09-06T14:03:46+00:00,3505375341,ps5_digital,470,neu,1,76887 Bad Bergzabern,Ps5 Digital edition mit Battletron Controller+ 3 Spiele im system
2026-09-06T14:03:46+00:00,3505375260,ps5_disc,350,gebraucht,0,38106 Braunschweig,PlayStation 5 Disc Edition
2026-09-06T14:03:48+00:00,3505375474,switch,150,gebraucht,0,76287 Rheinstetten,Nintendo Switch 1 mit Zubehör
2026-09-06T14:03:48+00:00,3505375432,switch,300,gebraucht,0,74078 Kirchhausen,Nintendo Switch (2020) mit Ring fit und 2 weiteren Spielen
2026-09-06T14:03:48+00:00,3505374529,switch,170,gebraucht,0,89597 Munderkingen,Nintendo Switch Konsole mit Ring Fit Adventure & Spiel
2026-09-06T14:03:48+00:00,3505373195,switch,300,gebraucht,0,50999 Sürth,Nintendo Switch Konsole mit 2 Spielen
2026-09-06T14:03:59+00:00,3505373325,xbox_series_x,350,gebraucht,0,30952 Ronnenberg,Xbox Series X Konsole mit 2 TB Speicher und Controller
2026-09-06T14:07:04+00:00,3505380985,ps5_disc,470,gebraucht,0,25813 Husum,Ps5 1TB Speicher
2026-09-06T14:07:04+00:00,3505379062,ps5_slim,280,gebraucht,1,99834 Gerstungen,PS5 Sony Playstation 5 Disk slim Version 2 Controller Bundle
2026-09-06T14:07:14+00:00,3505382557,switch,300,gebraucht,2,94110 Wegscheid,Verkaufe eine Nintendo Switch Gesamtpaket
2026-09-06T14:07:14+00:00,3505381918,switch,300,gebraucht,2,94110 Wegscheid,Verkaufe eine Nintendo Switch Gesamtpaket
2026-09-06T14:07:14+00:00,3505381879,switch,129,gebraucht,0,13587 Spandau,Nintendo Switch mit komplettem Zubehör
2026-09-06T14:07:14+00:00,3505381585,switch,250,gebraucht,0,17109 Demmin,Nintendo Switch komplett Set zu verkaufen
2026-09-06T14:10:38+00:00,3505387356,ps5_digital,400,gebraucht,0,16727 Oberkrämer,PlayStation 5 Digital Edition Konsole mit 1 Controller
2026-09-06T14:10:38+00:00,3505387267,ps5_slim_digital,500,gebraucht,0,45711 Datteln,PS5 Slim 825GB Digital Version
2026-09-06T14:10:41+00:00,3505387322,switch,120,gebraucht,0,24994 Weesby,Nintendo Switch
2026-09-06T14:10:41+00:00,3505385242,switch,250,gebraucht,0,28259 Mittelshuchting,Nintendo Switch mit viel Zubehör
2026-09-06T14:10:41+00:00,3505383983,switch,300,gebraucht,2,94110 Wegscheid,Verkaufe eine Nintendo Switch Gesamtpaket
